TransactionID,Product,Category,Price,Quantity,Date,City,Promotion,CustomerAge,CustomerGender,PaymentMethod,CustomerSegment,TotalSales,average_sales, , 
813,Face Mask,Cleansing,15287.77,1,2022-07-11,Lagos,TRUE,22,Male,Cash,New,"$15,287.77","$7,643.88",,
814,Cleanser,Hydration,13853.17,9,2023-10-10,Lagos,TRUE,33,Female,Credit Card,New,"$124,678.53","$62,339.26",,
815,Serum,Treatment,11482.67,7,2022-06-24,Ibadan,FALSE,54,Female,Cash,New,"$80,378.69","$40,189.35",,
816,Cleanser,Protection,12359.35,6,2023-01-12,Ibadan,FALSE,27,Male,Debit Card,Regular,"$74,156.10","$37,078.05",,
817,Cleanser,Protection,17462.31,2,2022-11-18,Port Harcourt,FALSE,24,Male,Cash,New,"$34,924.62","$17,462.31",,
818,Serum,Cleansing,10411.47,6,2023-10-31,Kano,FALSE,59,Male,Credit Card,New,"$62,468.82","$31,234.41",,
819,Serum,Treatment,19624.35,2,2023-01-14,Lagos,TRUE,20,Female,Debit Card,Regular,"$39,248.70","$19,624.35",,
820,Moisturizer,Treatment,2318.12,4,2022-05-08,Lagos,FALSE,29,Female,Cash,New,"$9,272.48","$4,636.24",,
821,Sunscreen,Anti-Aging,11562.65,2,2022-12-14,Ibadan,FALSE,33,Female,Credit Card,Regular,"$23,125.30","$11,562.65",,
822,Moisturizer,Hydration,4598.1,6,2023-04-20,Lagos,FALSE,20,Male,Credit Card,Regular,"$27,588.60","$13,794.30",,
823,Sunscreen,Protection,6632.69,6,2022-12-11,Abuja,FALSE,60,Male,Debit Card,New,"$39,796.14","$19,898.07",,
824,Sunscreen,Cleansing,16979.08,3,2023-09-11,Port Harcourt,TRUE,62,Female,Cash,New,"$50,937.24","$25,468.62",,
825,Sunscreen,Protection,4897.03,2,2023-05-19,Lagos,FALSE,37,Female,Credit Card,Regular,"$9,794.06","$4,897.03",,
826,Face Mask,Hydration,12071.66,8,2023-05-19,Ibadan,FALSE,22,Male,Credit Card,New,"$96,573.28","$48,286.64",,
827,Cleanser,Protection,8528.98,4,2023-01-29,Abuja,FALSE,32,Male,Cash,Regular,"$34,115.92","$17,057.96",,
828,Moisturizer,Treatment,6805.85,9,2022-02-06,Kano,FALSE,19,Female,Credit Card,Regular,"$61,252.65","$30,626.32",,
829,Face Mask,Cleansing,9972.85,6,2022-03-15,Kano,TRUE,58,Male,Credit Card,New,"$59,837.10","$29,918.55",,
830,Sunscreen,Protection,15121.73,2,2023-01-10,Lagos,TRUE,50,Male,Credit Card,New,"$30,243.46","$15,121.73",,
831,Sunscreen,Hydration,19559.27,1,2023-06-19,Port Harcourt,TRUE,55,Male,Credit Card,Regular,"$19,559.27","$9,779.64",,
832,Sunscreen,Anti-Aging,3969.01,9,2022-10-11,Ibadan,TRUE,57,Female,Credit Card,Regular,"$35,721.09","$17,860.54",,
833,Sunscreen,Protection,3459.09,8,2023-08-27,Kano,TRUE,19,Female,Cash,New,"$27,672.72","$13,836.36",,
834,Moisturizer,Cleansing,12030.63,6,2023-07-03,Lagos,FALSE,58,Male,Credit Card,New,"$72,183.78","$36,091.89",,
835,Sunscreen,Protection,3605.83,8,2022-05-04,Ibadan,FALSE,53,Male,Debit Card,New,"$28,846.64","$14,423.32",,
836,Sunscreen,Treatment,4837.93,4,2023-08-21,Lagos,FALSE,60,Female,Credit Card,New,"$19,351.72","$9,675.86",,
837,Cleanser,Protection,7491.33,5,2023-04-16,Kano,FALSE,63,Male,Debit Card,New,"$37,456.65","$18,728.32",,
838,Face Mask,Treatment,6052.12,2,2022-11-17,Ibadan,TRUE,34,Male,Cash,Regular,"$12,104.24","$6,052.12",,
839,Face Mask,Anti-Aging,14710.13,10,2023-05-14,Ibadan,FALSE,35,Female,Credit Card,New,"$147,101.30","$73,550.65",,
840,Cleanser,Protection,14214.34,5,2023-01-23,Port Harcourt,FALSE,51,Female,Debit Card,New,"$71,071.70","$35,535.85",,
841,Face Mask,Anti-Aging,16089.97,5,2023-11-21,Ibadan,TRUE,51,Female,Cash,New,"$80,449.85","$40,224.93",,
842,Cleanser,Anti-Aging,6214.93,9,2022-09-10,Lagos,FALSE,55,Female,Debit Card,Regular,"$55,934.37","$27,967.19",,
843,Sunscreen,Treatment,4457.17,7,2023-02-09,Port Harcourt,FALSE,42,Male,Debit Card,Regular,"$31,200.19","$15,600.09",,
844,Moisturizer,Treatment,9789.47,2,2023-05-05,Ibadan,TRUE,46,Female,Cash,Regular,"$19,578.94","$9,789.47",,
845,Sunscreen,Cleansing,11460.36,10,2022-08-07,Port Harcourt,FALSE,64,Female,Credit Card,Regular,"$114,603.60","$57,301.80",,
846,Sunscreen,Anti-Aging,12831.64,9,2022-04-14,Ibadan,FALSE,54,Male,Debit Card,New,"$115,484.76","$57,742.38",,
847,Face Mask,Hydration,10174.98,10,2022-12-11,Port Harcourt,TRUE,58,Female,Debit Card,Regular,"$101,749.80","$50,874.90",,
848,Face Mask,Cleansing,3466.79,10,2023-12-30,Lagos,TRUE,62,Female,Credit Card,New,"$34,667.90","$17,333.95",,
849,Cleanser,Cleansing,17795.94,9,2023-07-09,Kano,TRUE,26,Male,Cash,New,"$160,163.46","$80,081.73",,
850,Serum,Protection,19835.04,10,2022-04-17,Lagos,TRUE,32,Female,Debit Card,New,"$198,350.40","$99,175.20",,
851,Sunscreen,Anti-Aging,17377.34,10,2022-03-25,Ibadan,FALSE,22,Female,Credit Card,New,"$173,773.40","$86,886.70",,
852,Face Mask,Cleansing,17192.76,7,2022-05-22,Kano,TRUE,25,Male,Debit Card,Regular,"$120,349.32","$60,174.66",,
853,Moisturizer,Protection,8170.86,1,2022-01-09,Lagos,TRUE,41,Male,Cash,New,"$8,170.86","$4,085.43",,
854,Moisturizer,Cleansing,12724.45,1,2022-07-02,Port Harcourt,TRUE,52,Female,Debit Card,New,"$12,724.45","$6,362.23",,
855,Face Mask,Treatment,10848.51,9,2023-11-07,Port Harcourt,TRUE,19,Male,Debit Card,Regular,"$97,636.59","$48,818.29",,
856,Sunscreen,Treatment,1701.65,7,2023-08-27,Port Harcourt,TRUE,37,Male,Credit Card,Regular,"$11,911.55","$5,955.77",,
857,Cleanser,Treatment,15117.62,6,2023-09-30,Ibadan,FALSE,36,Female,Cash,New,"$90,705.72","$45,352.86",,
858,Face Mask,Anti-Aging,17006.14,3,2022-04-29,Kano,TRUE,27,Female,Cash,New,"$51,018.42","$25,509.21",,
859,Serum,Cleansing,1933.19,4,2023-07-04,Abuja,TRUE,23,Male,Cash,New,"$7,732.76","$3,866.38",,
860,Moisturizer,Protection,17972.49,7,2023-02-13,Abuja,FALSE,28,Male,Credit Card,Regular,"$125,807.43","$62,903.71",,
861,Face Mask,Anti-Aging,8185.37,4,2022-04-11,Kano,TRUE,21,Male,Cash,New,"$32,741.48","$16,370.74",,
862,Face Mask,Cleansing,14215.72,4,2022-03-22,Kano,FALSE,63,Male,Cash,Regular,"$56,862.88","$28,431.44",,
863,Moisturizer,Cleansing,14628.92,7,2023-03-06,Kano,TRUE,61,Male,Cash,Regular,"$102,402.44","$51,201.22",,
864,Moisturizer,Treatment,13967.97,1,2022-04-01,Port Harcourt,FALSE,18,Female,Credit Card,Regular,"$13,967.97","$6,983.98",,
865,Face Mask,Anti-Aging,6707.72,7,2023-01-02,Kano,TRUE,20,Male,Cash,New,"$46,954.04","$23,477.02",,
866,Serum,Treatment,6749.84,2,2023-01-16,Abuja,TRUE,42,Male,Cash,New,"$13,499.68","$6,749.84",,
867,Face Mask,Cleansing,10046.1,8,2023-03-16,Kano,TRUE,53,Male,Debit Card,Regular,"$80,368.80","$40,184.40",,
868,Serum,Protection,1921.17,5,2022-05-06,Abuja,TRUE,18,Male,Credit Card,New,"$9,605.85","$4,802.92",,
869,Face Mask,Hydration,10340.78,1,2023-10-31,Abuja,TRUE,27,Female,Credit Card,New,"$10,340.78","$5,170.39",,
870,Face Mask,Protection,12183.87,3,2023-01-02,Kano,TRUE,41,Male,Credit Card,Regular,"$36,551.61","$18,275.80",,
871,Moisturizer,Protection,5458.15,7,2022-07-02,Kano,FALSE,47,Male,Credit Card,New,"$38,207.05","$19,103.53",,
872,Cleanser,Treatment,19328.13,1,2022-01-06,Kano,TRUE,50,Male,Cash,Regular,"$19,328.13","$9,664.07",,
873,Face Mask,Hydration,4039.9,7,2022-03-09,Lagos,FALSE,27,Male,Debit Card,Regular,"$28,279.30","$14,139.65",,
874,Moisturizer,Protection,11929.52,8,2023-10-17,Lagos,FALSE,46,Male,Debit Card,Regular,"$95,436.16","$47,718.08",,
875,Face Mask,Hydration,8995.05,2,2023-06-29,Lagos,TRUE,22,Male,Cash,New,"$17,990.10","$8,995.05",,
876,Serum,Treatment,3326.16,6,2022-09-14,Lagos,TRUE,44,Male,Debit Card,New,"$19,956.96","$9,978.48",,
877,Sunscreen,Anti-Aging,7921.42,10,2022-04-18,Port Harcourt,FALSE,27,Female,Credit Card,New,"$79,214.20","$39,607.10",,
878,Serum,Anti-Aging,19975.8,9,2023-09-28,Abuja,TRUE,28,Male,Cash,New,"$179,782.20","$89,891.10",,
879,Sunscreen,Hydration,16159.84,7,2022-09-08,Abuja,TRUE,37,Female,Cash,Regular,"$113,118.88","$56,559.44",,
880,Moisturizer,Treatment,7647.18,1,2023-08-01,Ibadan,TRUE,30,Male,Cash,Regular,"$7,647.18","$3,823.59",,
881,Moisturizer,Hydration,18802.56,7,2022-12-20,Lagos,FALSE,35,Female,Credit Card,Regular,"$131,617.92","$65,808.96",,
882,Moisturizer,Protection,14550.75,7,2022-11-03,Port Harcourt,FALSE,60,Male,Credit Card,Regular,"$101,855.25","$50,927.62",,
883,Face Mask,Protection,10409.63,1,2022-09-27,Kano,FALSE,58,Male,Credit Card,Regular,"$10,409.63","$5,204.81",,
884,Moisturizer,Anti-Aging,16432.66,2,2023-11-18,Ibadan,FALSE,50,Female,Debit Card,Regular,"$32,865.32","$16,432.66",,
885,Serum,Anti-Aging,13443.72,3,2023-01-31,Kano,TRUE,35,Male,Cash,New,"$40,331.16","$20,165.58",,
886,Face Mask,Protection,7854.17,8,2023-12-06,Lagos,FALSE,58,Male,Credit Card,Regular,"$62,833.36","$31,416.68",,
887,Cleanser,Protection,9966.7,1,2022-10-30,Kano,FALSE,34,Male,Credit Card,Regular,"$9,966.70","$4,983.35",,
888,Moisturizer,Cleansing,12368.8,3,2023-11-30,Lagos,TRUE,45,Female,Debit Card,Regular,"$37,106.40","$18,553.20",,
889,Serum,Protection,14797.8,9,2022-11-16,Kano,FALSE,41,Female,Credit Card,Regular,"$133,180.20","$66,590.10",,
890,Face Mask,Treatment,7763.99,4,2023-11-20,Kano,FALSE,22,Male,Credit Card,Regular,"$31,055.96","$15,527.98",,
891,Sunscreen,Hydration,12143.09,4,2023-06-13,Ibadan,TRUE,18,Female,Cash,Regular,"$48,572.36","$24,286.18",,
892,Moisturizer,Treatment,10815.47,8,2022-04-25,Abuja,TRUE,57,Female,Debit Card,Regular,"$86,523.76","$43,261.88",,
893,Serum,Protection,12276.78,3,2022-02-13,Abuja,FALSE,65,Male,Debit Card,New,"$36,830.34","$18,415.17",,
894,Serum,Cleansing,17877.12,4,2023-03-26,Kano,FALSE,54,Female,Credit Card,Regular,"$71,508.48","$35,754.24",,
895,Moisturizer,Treatment,17475.42,5,2023-01-14,Kano,TRUE,22,Female,Cash,Regular,"$87,377.10","$43,688.55",,
896,Moisturizer,Protection,16792.83,2,2023-10-09,Lagos,FALSE,40,Male,Cash,New,"$33,585.66","$16,792.83",,
897,Sunscreen,Treatment,4072.64,10,2023-02-15,Port Harcourt,FALSE,60,Male,Credit Card,New,"$40,726.40","$20,363.20",,
898,Serum,Hydration,7296.56,4,2023-08-28,Port Harcourt,TRUE,31,Female,Credit Card,Regular,"$29,186.24","$14,593.12",,
899,Face Mask,Anti-Aging,18597.28,7,2023-02-03,Abuja,FALSE,35,Male,Credit Card,New,"$130,180.96","$65,090.48",,
900,Moisturizer,Anti-Aging,18575.74,6,2023-12-08,Port Harcourt,TRUE,53,Female,Cash,Regular,"$111,454.44","$55,727.22",,
901,Moisturizer,Protection,13093.45,4,2022-12-01,Kano,FALSE,62,Male,Credit Card,New,"$52,373.80","$26,186.90",,
902,Face Mask,Cleansing,16065.29,9,2023-02-01,Port Harcourt,FALSE,37,Female,Credit Card,New,"$144,587.61","$72,293.80",,
903,Sunscreen,Anti-Aging,11863.18,7,2023-10-07,Ibadan,FALSE,51,Male,Cash,New,"$83,042.26","$41,521.13",,
904,Serum,Hydration,1748.14,8,2022-11-13,Lagos,TRUE,56,Male,Credit Card,Regular,"$13,985.12","$6,992.56",,
905,Sunscreen,Anti-Aging,6465.49,3,2023-02-02,Kano,TRUE,33,Male,Cash,Regular,"$19,396.47","$9,698.24",,
906,Cleanser,Protection,10135.99,8,2022-05-10,Abuja,TRUE,20,Male,Cash,Regular,"$81,087.92","$40,543.96",,
907,Cleanser,Cleansing,9263.36,7,2022-10-19,Kano,TRUE,53,Female,Credit Card,New,"$64,843.52","$32,421.76",,
908,Serum,Anti-Aging,18716.93,7,2023-12-07,Ibadan,FALSE,46,Female,Cash,Regular,"$131,018.51","$65,509.25",,
909,Sunscreen,Treatment,13267.93,2,2023-09-01,Kano,TRUE,32,Female,Cash,New,"$26,535.86","$13,267.93",,
910,Cleanser,Cleansing,1015.75,1,2022-07-01,Abuja,TRUE,50,Female,Debit Card,Regular,"$1,015.75",$507.88,,
911,Serum,Protection,1370.93,7,2022-09-08,Ibadan,FALSE,48,Female,Credit Card,New,"$9,596.51","$4,798.26",,
912,Serum,Protection,6642.52,5,2023-11-10,Ibadan,FALSE,28,Male,Credit Card,Regular,"$33,212.60","$16,606.30",,
913,Face Mask,Treatment,6201.18,1,2022-10-06,Lagos,TRUE,48,Female,Cash,Regular,"$6,201.18","$3,100.59",,
914,Face Mask,Treatment,16759.96,2,2022-08-04,Port Harcourt,TRUE,60,Female,Credit Card,New,"$33,519.92","$16,759.96",,
915,Moisturizer,Anti-Aging,14700.13,5,2023-10-15,Kano,TRUE,59,Female,Debit Card,New,"$73,500.65","$36,750.32",,
916,Face Mask,Cleansing,13930.56,6,2023-10-17,Lagos,TRUE,20,Male,Cash,Regular,"$83,583.36","$41,791.68",,
917,Sunscreen,Hydration,8299.7,6,2022-06-11,Lagos,TRUE,64,Female,Cash,Regular,"$49,798.20","$24,899.10",,
918,Cleanser,Hydration,4520.2,1,2023-10-17,Kano,FALSE,34,Female,Debit Card,Regular,"$4,520.20","$2,260.10",,
919,Moisturizer,Treatment,5022.35,8,2022-06-29,Kano,FALSE,46,Male,Cash,New,"$40,178.80","$20,089.40",,
920,Moisturizer,Anti-Aging,14370.15,8,2023-10-22,Kano,TRUE,19,Female,Debit Card,New,"$114,961.20","$57,480.60",,
921,Sunscreen,Anti-Aging,5987.27,4,2022-05-28,Kano,TRUE,28,Male,Credit Card,New,"$23,949.08","$11,974.54",,
922,Cleanser,Anti-Aging,5300.62,9,2023-01-09,Ibadan,FALSE,53,Female,Debit Card,New,"$47,705.58","$23,852.79",,
923,Cleanser,Hydration,12270.54,9,2022-11-11,Port Harcourt,TRUE,24,Female,Credit Card,Regular,"$110,434.86","$55,217.43",,
924,Sunscreen,Hydration,3800.04,4,2022-08-12,Abuja,FALSE,37,Male,Debit Card,New,"$15,200.16","$7,600.08",,
925,Face Mask,Cleansing,1969.8,1,2022-06-01,Ibadan,TRUE,32,Female,Debit Card,New,"$1,969.80",$984.90,,
926,Face Mask,Protection,1263.82,3,2022-09-08,Abuja,FALSE,26,Female,Credit Card,New,"$3,791.46","$1,895.73",,
927,Face Mask,Hydration,16355.52,3,2022-01-10,Ibadan,FALSE,64,Female,Cash,Regular,"$49,066.56","$24,533.28",,
928,Serum,Anti-Aging,16248.73,6,2023-07-30,Abuja,FALSE,22,Male,Cash,Regular,"$97,492.38","$48,746.19",,
929,Moisturizer,Anti-Aging,1285.83,6,2022-03-11,Lagos,TRUE,26,Male,Cash,Regular,"$7,714.98","$3,857.49",,
930,Cleanser,Cleansing,12310.6,5,2023-06-27,Ibadan,FALSE,52,Female,Debit Card,Regular,"$61,553.00","$30,776.50",,
931,Serum,Protection,6839.89,7,2022-11-10,Kano,FALSE,35,Female,Debit Card,New,"$47,879.23","$23,939.62",,
932,Face Mask,Hydration,12516.11,10,2022-11-12,Abuja,FALSE,22,Female,Credit Card,Regular,"$125,161.10","$62,580.55",,
933,Cleanser,Protection,5096.16,9,2023-04-27,Lagos,FALSE,36,Female,Debit Card,New,"$45,865.44","$22,932.72",,
934,Serum,Protection,19009.52,7,2022-10-20,Abuja,FALSE,46,Female,Debit Card,Regular,"$133,066.64","$66,533.32",,
935,Moisturizer,Hydration,3012.21,6,2023-11-27,Lagos,FALSE,50,Female,Debit Card,New,"$18,073.26","$9,036.63",,
936,Face Mask,Anti-Aging,3270.33,10,2023-10-02,Port Harcourt,FALSE,43,Female,Debit Card,Regular,"$32,703.30","$16,351.65",,
937,Serum,Protection,3670.21,10,2022-11-15,Port Harcourt,TRUE,46,Female,Credit Card,Regular,"$36,702.10","$18,351.05",,
938,Face Mask,Hydration,6564.25,10,2023-07-12,Ibadan,FALSE,31,Female,Debit Card,New,"$65,642.50","$32,821.25",,
939,Cleanser,Anti-Aging,12375.99,3,2023-01-09,Port Harcourt,FALSE,30,Female,Debit Card,New,"$37,127.97","$18,563.98",,
940,Face Mask,Anti-Aging,4971.66,3,2023-10-20,Lagos,TRUE,48,Male,Cash,Regular,"$14,914.98","$7,457.49",,
941,Serum,Hydration,9594.29,7,2023-03-19,Lagos,FALSE,56,Female,Cash,Regular,"$67,160.03","$33,580.02",,
942,Moisturizer,Treatment,9603.76,8,2023-07-22,Abuja,FALSE,28,Female,Credit Card,Regular,"$76,830.08","$38,415.04",,
943,Cleanser,Protection,8253.51,4,2022-09-06,Port Harcourt,TRUE,44,Male,Cash,Regular,"$33,014.04","$16,507.02",,
944,Cleanser,Hydration,19763.89,7,2023-04-30,Lagos,FALSE,43,Male,Credit Card,New,"$138,347.23","$69,173.62",,
945,Cleanser,Treatment,1192.85,5,2023-04-02,Lagos,FALSE,49,Male,Debit Card,New,"$5,964.25","$2,982.12",,
946,Face Mask,Hydration,17444.25,1,2022-08-30,Lagos,TRUE,54,Male,Credit Card,New,"$17,444.25","$8,722.12",,
947,Face Mask,Hydration,2761.27,1,2022-12-18,Lagos,TRUE,63,Male,Debit Card,New,"$2,761.27","$1,380.63",,
948,Sunscreen,Anti-Aging,4459.76,4,2022-01-27,Ibadan,FALSE,50,Male,Cash,Regular,"$17,839.04","$8,919.52",,
949,Cleanser,Protection,9507.56,1,2022-06-06,Ibadan,TRUE,35,Male,Debit Card,Regular,"$9,507.56","$4,753.78",,
950,Cleanser,Anti-Aging,14852.71,2,2023-06-04,Lagos,TRUE,26,Male,Debit Card,New,"$29,705.42","$14,852.71",,
951,Sunscreen,Anti-Aging,4609.28,4,2022-11-19,Lagos,FALSE,24,Female,Debit Card,Regular,"$18,437.12","$9,218.56",,
952,Sunscreen,Treatment,3646.92,9,2023-05-31,Ibadan,TRUE,56,Male,Cash,New,"$32,822.28","$16,411.14",,
953,Sunscreen,Protection,5043.06,2,2023-04-10,Kano,TRUE,18,Male,Debit Card,New,"$10,086.12","$5,043.06",,
954,Serum,Cleansing,4205.84,10,2023-03-26,Port Harcourt,TRUE,32,Female,Credit Card,Regular,"$42,058.40","$21,029.20",,
955,Moisturizer,Protection,17207.67,3,2023-08-17,Ibadan,TRUE,33,Female,Cash,New,"$51,623.01","$25,811.51",,
956,Face Mask,Treatment,15060.3,5,2022-10-07,Kano,TRUE,55,Female,Credit Card,New,"$75,301.50","$37,650.75",,
957,Cleanser,Anti-Aging,11824.14,6,2023-06-01,Ibadan,FALSE,41,Female,Credit Card,New,"$70,944.84","$35,472.42",,
958,Moisturizer,Anti-Aging,17251.39,10,2022-03-10,Abuja,TRUE,61,Male,Credit Card,New,"$172,513.90","$86,256.95",,
959,Moisturizer,Protection,3817.29,1,2022-01-17,Ibadan,TRUE,64,Male,Cash,Regular,"$3,817.29","$1,908.64",,
960,Moisturizer,Treatment,8171.69,6,2023-10-24,Port Harcourt,TRUE,27,Female,Credit Card,New,"$49,030.14","$24,515.07",,
961,Face Mask,Anti-Aging,7073.23,9,2022-11-17,Abuja,TRUE,52,Female,Credit Card,Regular,"$63,659.07","$31,829.54",,
962,Moisturizer,Cleansing,1568.71,5,2022-09-27,Kano,FALSE,51,Male,Cash,Regular,"$7,843.55","$3,921.78",,
963,Cleanser,Anti-Aging,8369.32,1,2023-01-31,Abuja,TRUE,37,Male,Credit Card,New,"$8,369.32","$4,184.66",,
964,Serum,Hydration,14479.34,6,2023-07-12,Kano,FALSE,18,Female,Cash,New,"$86,876.04","$43,438.02",,
965,Cleanser,Cleansing,5715.02,8,2022-04-02,Port Harcourt,TRUE,58,Female,Credit Card,Regular,"$45,720.16","$22,860.08",,
966,Face Mask,Hydration,13310.11,2,2022-02-20,Kano,FALSE,62,Male,Cash,New,"$26,620.22","$13,310.11",,
967,Cleanser,Hydration,4182.68,9,2023-10-17,Port Harcourt,FALSE,44,Male,Cash,Regular,"$37,644.12","$18,822.06",,
968,Cleanser,Treatment,15675.46,4,2023-06-21,Kano,TRUE,29,Male,Credit Card,Regular,"$62,701.84","$31,350.92",,
969,Face Mask,Treatment,10107.51,4,2023-06-17,Kano,FALSE,48,Male,Cash,New,"$40,430.04","$20,215.02",,
970,Serum,Protection,2147.03,9,2023-08-14,Port Harcourt,TRUE,65,Male,Debit Card,New,"$19,323.27","$9,661.64",,
971,Sunscreen,Treatment,15643.53,10,2023-08-28,Lagos,TRUE,45,Female,Debit Card,New,"$156,435.30","$78,217.65",,
972,Face Mask,Treatment,17663.22,5,2023-03-10,Port Harcourt,TRUE,51,Male,Cash,Regular,"$88,316.10","$44,158.05",,
973,Sunscreen,Protection,12204.88,10,2023-10-20,Port Harcourt,TRUE,36,Female,Debit Card,New,"$122,048.80","$61,024.40",,
974,Serum,Treatment,12585.59,4,2023-03-07,Lagos,FALSE,39,Male,Credit Card,New,"$50,342.36","$25,171.18",,
975,Moisturizer,Hydration,8992.97,4,2023-01-10,Port Harcourt,FALSE,42,Female,Debit Card,Regular,"$35,971.88","$17,985.94",,
976,Serum,Cleansing,1921.78,2,2023-10-02,Ibadan,FALSE,23,Male,Credit Card,New,"$3,843.56","$1,921.78",,
977,Cleanser,Anti-Aging,13367.58,3,2023-07-09,Lagos,TRUE,40,Male,Credit Card,New,"$40,102.74","$20,051.37",,
978,Moisturizer,Protection,10536.05,4,2022-08-17,Abuja,FALSE,43,Male,Cash,New,"$42,144.20","$21,072.10",,
979,Face Mask,Treatment,15941.19,5,2022-05-06,Abuja,FALSE,23,Male,Credit Card,Regular,"$79,705.95","$39,852.97",,
980,Sunscreen,Protection,11393.5,8,2023-09-01,Kano,FALSE,35,Female,Cash,Regular,"$91,148.00","$45,574.00",,
981,Serum,Treatment,9438.41,3,2022-04-10,Lagos,FALSE,46,Female,Credit Card,New,"$28,315.23","$14,157.61",,
982,Serum,Protection,16918.15,1,2022-12-03,Kano,TRUE,56,Female,Credit Card,New,"$16,918.15","$8,459.08",,
983,Moisturizer,Anti-Aging,13838.96,2,2023-11-23,Port Harcourt,FALSE,65,Male,Debit Card,New,"$27,677.92","$13,838.96",,
984,Serum,Hydration,1981.58,3,2023-12-04,Ibadan,FALSE,45,Female,Cash,Regular,"$5,944.74","$2,972.37",,
985,Serum,Cleansing,3393.73,7,2022-06-07,Ibadan,FALSE,64,Male,Credit Card,New,"$23,756.11","$11,878.06",,
986,Sunscreen,Anti-Aging,16701.07,3,2023-09-29,Port Harcourt,TRUE,34,Male,Debit Card,Regular,"$50,103.21","$25,051.60",,
987,Moisturizer,Cleansing,8627.15,3,2023-04-27,Port Harcourt,FALSE,41,Male,Cash,Regular,"$25,881.45","$12,940.73",,
988,Face Mask,Anti-Aging,10596.48,7,2022-10-08,Abuja,TRUE,51,Female,Credit Card,Regular,"$74,175.36","$37,087.68",,
989,Serum,Anti-Aging,7405.54,10,2023-04-17,Ibadan,FALSE,24,Male,Cash,New,"$74,055.40","$37,027.70",,
990,Sunscreen,Cleansing,12852.96,4,2022-08-01,Lagos,TRUE,60,Female,Credit Card,Regular,"$51,411.84","$25,705.92",,
991,Serum,Protection,11973.71,8,2022-12-10,Ibadan,FALSE,39,Female,Debit Card,New,"$95,789.68","$47,894.84",,
992,Serum,Anti-Aging,5222.71,1,2022-03-29,Ibadan,TRUE,45,Male,Credit Card,New,"$5,222.71","$2,611.36",,
993,Serum,Cleansing,13151.9,2,2023-04-13,Lagos,FALSE,20,Male,Debit Card,Regular,"$26,303.80","$13,151.90",,
994,Sunscreen,Anti-Aging,7778.15,4,2023-01-13,Abuja,FALSE,19,Male,Credit Card,New,"$31,112.60","$15,556.30",,
995,Sunscreen,Protection,9565.37,10,2022-10-23,Port Harcourt,FALSE,40,Female,Cash,New,"$95,653.70","$47,826.85",,
996,Sunscreen,Treatment,8613.14,2,2023-01-24,Abuja,TRUE,42,Female,Credit Card,New,"$17,226.28","$8,613.14",,
997,Serum,Cleansing,5213.71,3,2023-02-15,Port Harcourt,FALSE,25,Female,Credit Card,Regular,"$15,641.13","$7,820.56",,
998,Sunscreen,Anti-Aging,5709.62,6,2023-08-24,Port Harcourt,FALSE,33,Male,Cash,New,"$34,257.72","$17,128.86",,
999,Sunscreen,Hydration,4348.93,6,2023-09-22,Ibadan,FALSE,31,Female,Cash,New,"$26,093.58","$13,046.79",,
1000,Cleanser,Anti-Aging,9213.83,2,2023-09-16,Port Harcourt,FALSE,22,Male,Debit Card,Regular,"$18,427.66","$9,213.83",,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
